pair,asset_a,asset_b,window_start,window_end,stat,pvalue
BCH-XRP,BCH,XRP,2022-04-25T23:18:20.000000,2022-05-25T22:18:20.000000,-3.3554644337571853,0.04754339125384642
BCH-XRP,BCH,XRP,2022-06-26T02:18:20.000000,2022-07-26T01:18:20.000000,-2.1540728744781767,0.4481578713854246
BCH-XRP,BCH,XRP,2022-07-20T18:18:20.000000,2022-08-19T17:18:20.000000,-1.9624540455766535,0.5480311529552548
BCH-XRP,BCH,XRP,2022-07-26T09:18:20.000000,2022-08-25T08:18:20.000000,-2.4723597392186774,0.2913933689993404
BCH-XRP,BCH,XRP,2022-08-09T18:18:20.000000,2022-09-08T17:18:20.000000,-1.8229913668559634,0.6184886024673277
BCH-XRP,BCH,XRP,2022-08-12T15:18:20.000000,2022-09-11T14:18:20.000000,-1.8538530174069363,0.6032146194738641
BCH-XRP,BCH,XRP,2022-08-17T08:18:20.000000,2022-09-16T07:18:20.000000,-2.7056139189149895,0.19756606917303715
BCH-XRP,BCH,XRP,2022-09-12T01:18:20.000000,2022-10-12T00:18:20.000000,-2.2478872938929726,0.3998239630170619
BCH-XRP,BCH,XRP,2022-09-19T12:18:20.000000,2022-10-19T11:18:20.000000,-1.568661108996343,0.7339342097503813
BCH-XRP,BCH,XRP,2022-12-09T18:18:20.000000,2023-01-08T17:18:20.000000,-2.166300316852095,0.4418036124736236
BCH-XRP,BCH,XRP,2022-12-14T20:18:20.000000,2023-01-13T19:18:20.000000,-0.16146757354983396,0.9813563562042604
BCH-XRP,BCH,XRP,2023-01-12T10:18:20.000000,2023-02-11T09:18:20.000000,-1.9406845254057297,0.5592393536474797
BCH-XRP,BCH,XRP,2023-03-27T16:18:20.000000,2023-04-26T15:18:20.000000,-1.7476861909557957,0.6547671765780879
BCH-XRP,BCH,XRP,2023-07-16T01:18:20.000000,2023-08-15T00:18:20.000000,-3.3873159577227,0.04377893968303684
BCH-XRP,BCH,XRP,2023-09-18T14:18:20.000000,2023-10-18T13:18:20.000000,-1.6687108202226315,0.6910376823390543
BCH-XRP,BCH,XRP,2023-09-23T16:18:20.000000,2023-10-23T15:18:20.000000,-1.8903276676911887,0.5849044331485805
BCH-XRP,BCH,XRP,2023-10-08T05:18:20.000000,2023-11-07T04:18:20.000000,-1.7926887746741995,0.633266605792207
BCH-XRP,BCH,XRP,2023-10-14T03:18:20.000000,2023-11-13T02:18:20.000000,-2.836814929981256,0.15425166848798588
BCH-XRP,BCH,XRP,2023-12-07T14:18:20.000000,2024-01-06T13:18:20.000000,-1.7235572512055104,0.6660559238579007
BCH-XRP,BCH,XRP,2024-01-13T18:18:20.000000,2024-02-12T17:18:20.000000,-1.7850212440445445,0.6369688936456428
BCH-XRP,BCH,XRP,2024-04-02T05:18:20.000000,2024-05-02T04:18:20.000000,-2.0014871105504053,0.5278049655577057
BCH-XRP,BCH,XRP,2024-04-05T16:18:20.000000,2024-05-05T15:18:20.000000,-2.1965398045297766,0.4261485761808696
BCH-XRP,BCH,XRP,2024-04-14T05:18:20.000000,2024-05-14T04:18:20.000000,-1.9114837520664514,0.5741712246504862
BCH-XRP,BCH,XRP,2024-04-29T17:18:20.000000,2024-05-29T16:18:20.000000,-1.3978328726260603,0.7982551139176048
BCH-XRP,BCH,XRP,2024-09-15T20:18:20.000000,2024-10-15T19:18:20.000000,-1.3980401432354936,0.7981842431028737
BCH-XRP,BCH,XRP,2024-09-24T02:18:20.000000,2024-10-24T01:18:20.000000,-1.0634910951674867,0.890128761991382
BCH-XRP,BCH,XRP,2024-10-22T22:18:20.000000,2024-11-21T21:18:20.000000,-2.7413952089708666,0.1850447603468004
BCH-XRP,BCH,XRP,2024-11-20T07:18:20.000000,2024-12-20T06:18:20.000000,-1.878344698364724,0.590948438735395
BCH-XRP,BCH,XRP,2024-12-01T11:18:20.000000,2024-12-31T10:18:20.000000,-2.4831244642543004,0.2865619451622949
BCH-XRP,BCH,XRP,2024-12-05T06:18:20.000000,2025-01-04T05:18:20.000000,-2.624856622167646,0.22775959263324508
BCH-XRP,BCH,XRP,2024-12-05T07:18:20.000000,2025-01-04T06:18:20.000000,-2.5819942837924517,0.24415107271411313
BCH-XRP,BCH,XRP,2024-12-22T02:18:20.000000,2025-01-21T01:18:20.000000,-2.353910469386912,0.34698275207155527
BCH-XRP,BCH,XRP,2025-01-05T15:18:20.000000,2025-02-04T14:18:20.000000,-0.8356272308878697,0.9298582404124305
BCH-XRP,BCH,XRP,2025-01-17T01:18:20.000000,2025-02-16T00:18:20.000000,-3.478271014566327,0.03437084247412909
BCH-XRP,BCH,XRP,2025-01-27T04:18:20.000000,2025-02-26T03:18:20.000000,-2.9429041591274996,0.12440858990604459
BCH-XRP,BCH,XRP,2025-03-24T09:18:20.000000,2025-04-23T08:18:20.000000,-1.9019147110698318,0.5790354184574564
BCH-XRP,BCH,XRP,2025-05-09T12:18:20.000000,2025-06-08T11:18:20.000000,-1.7219599777474763,0.6667969973884831
BCH-XRP,BCH,XRP,2025-05-22T22:18:20.000000,2025-06-21T21:18:20.000000,-0.6339392881545081,0.9533097176149452
BCH-XRP,BCH,XRP,2025-07-01T12:18:20.000000,2025-07-31T11:18:20.000000,-1.6056025000069074,0.7185194319549759
BCH-XRP,BCH,XRP,2025-08-12T18:18:20.000000,2025-09-11T17:18:20.000000,-2.2686782300344372,0.3892817230239253
BCH-XRP,BCH,XRP,2025-08-16T11:18:20.000000,2025-09-15T10:18:20.000000,-1.921486536201889,0.5690707001251778
BCH-XRP,BCH,XRP,2025-10-04T19:18:20.000000,2025-11-03T18:18:20.000000,-2.374029648802535,0.3372517147813474
ADA-XRP,ADA,XRP,2021-07-19T08:18:20.000000,2021-08-18T07:18:20.000000,-4.12086503643945,0.004792587394962545
ADA-XRP,ADA,XRP,2021-10-15T18:18:20.000000,2021-11-14T17:18:20.000000,-2.245703678612625,0.40093547637485233
ADA-XRP,ADA,XRP,2021-11-12T04:18:20.000000,2021-12-12T03:18:20.000000,-3.7288220765613556,0.016819208157063198
ADA-XRP,ADA,XRP,2021-12-12T05:18:20.000000,2022-01-11T04:18:20.000000,-3.7370421521715085,0.016410045150299483
ADA-XRP,ADA,XRP,2021-12-22T11:18:20.000000,2022-01-21T10:18:20.000000,-2.6857123746761395,0.20475936981769527
ADA-XRP,ADA,XRP,2022-01-05T15:18:20.000000,2022-02-04T14:18:20.000000,-3.1067186762703543,0.08696133318991645
ADA-XRP,ADA,XRP,2022-01-08T11:18:20.000000,2022-02-07T10:18:20.000000,-2.917129424204394,0.13124081596279374
ADA-XRP,ADA,XRP,2022-02-10T14:18:20.000000,2022-03-12T13:18:20.000000,-2.662237702721035,0.21345316237940493
ADA-XRP,ADA,XRP,2022-02-14T12:18:20.000000,2022-03-16T11:18:20.000000,-2.326914400123879,0.36020242446296774
ADA-XRP,ADA,XRP,2022-03-20T00:18:20.000000,2022-04-18T23:18:20.000000,-2.3909153772175196,0.3291696721865016
ADA-XRP,ADA,XRP,2022-04-22T18:18:20.000000,2022-05-22T17:18:20.000000,-2.5563254538374363,0.25480835312292627
ADA-XRP,ADA,XRP,2022-05-04T00:18:20.000000,2022-06-02T23:18:20.000000,-2.337073007923803,0.3552068670495685
ADA-XRP,ADA,XRP,2022-05-16T00:18:20.000000,2022-06-14T23:18:20.000000,-2.073241825293119,0.4903589629332231
ADA-XRP,ADA,XRP,2022-05-26T14:18:20.000000,2022-06-25T13:18:20.000000,-2.626866720904638,0.22697596228472322
ADA-XRP,ADA,XRP,2022-09-22T20:18:20.000000,2022-10-22T19:18:20.000000,-0.04277603511451178,0.9848556780059563
ADA-XRP,ADA,XRP,2022-10-15T08:18:20.000000,2022-11-14T07:18:20.000000,-1.8306329095165843,0.6147267752675746
ADA-XRP,ADA,XRP,2022-10-21T21:18:20.000000,2022-11-20T20:18:20.000000,-2.975029552599801,0.11626091179151626
ADA-XRP,ADA,XRP,2022-11-19T11:18:20.000000,2022-12-19T10:18:20.000000,-0.8341560907950947,0.9300649164720411
ADA-XRP,ADA,XRP,2022-12-05T22:18:20.000000,2023-01-04T21:18:20.000000,-1.8372268680788524,0.6114698119943099
ADA-XRP,ADA,XRP,2023-02-03T17:18:20.000000,2023-03-05T16:18:20.000000,0.11638197586596462,0.9882673180534357
ADA-XRP,ADA,XRP,2023-04-18T10:18:20.000000,2023-05-18T09:18:20.000000,-3.204481196418236,0.06918159006904698
ADA-XRP,ADA,XRP,2023-05-26T20:18:20.000000,2023-06-25T19:18:20.000000,-1.2258352177826386,0.8510054512427864
ADA-XRP,ADA,XRP,2023-06-01T07:18:20.000000,2023-07-01T06:18:20.000000,-2.3021011640160967,0.372504790622443
ADA-XRP,ADA,XRP,2023-06-05T14:18:20.000000,2023-07-05T13:18:20.000000,-2.7136035611211233,0.19472421297927095
ADA-XRP,ADA,XRP,2023-07-03T14:18:20.000000,2023-08-02T13:18:20.000000,-2.0406322666704493,0.507402656096602
ADA-XRP,ADA,XRP,2023-07-06T16:18:20.000000,2023-08-05T15:18:20.000000,-2.043607759041101,0.5058486699393933
ADA-XRP,ADA,XRP,2023-07-25T16:18:20.000000,2023-08-24T15:18:20.000000,-2.49216684131488,0.28253457436378193
ADA-XRP,ADA,XRP,2023-08-25T13:18:20.000000,2023-09-24T12:18:20.000000,-0.8433632339876064,0.9287618955898342
ADA-XRP,ADA,XRP,2023-10-10T22:18:20.000000,2023-11-09T21:18:20.000000,-3.4787051199163255,0.03433040082940503
ADA-XRP,ADA,XRP,2023-11-28T16:18:20.000000,2023-12-28T15:18:20.000000,-1.3814092887766494,0.803814548412044
ADA-XRP,ADA,XRP,2023-12-10T07:18:20.000000,2024-01-09T06:18:20.000000,-2.1039948095348993,0.47427910274139945
ADA-XRP,ADA,XRP,2023-12-11T11:18:20.000000,2024-01-10T10:18:20.000000,-2.963889624921261,0.11904038135367256
ADA-XRP,ADA,XRP,2023-12-15T10:18:20.000000,2024-01-14T09:18:20.000000,-3.0252376173785085,0.10432771970261007
ADA-XRP,ADA,XRP,2024-03-15T09:18:20.000000,2024-04-14T08:18:20.000000,-3.155747996848815,0.07764520243812607
ADA-XRP,ADA,XRP,2024-03-16T03:18:20.000000,2024-04-15T02:18:20.000000,-3.2539734847963215,0.061355810825082076
ADA-XRP,ADA,XRP,2024-08-29T16:18:20.000000,2024-09-28T15:18:20.000000,-2.2712798997023387,0.3879679653805766
ADA-XRP,ADA,XRP,2024-10-11T14:18:20.000000,2024-11-10T13:18:20.000000,2.4429734158898517,1.0
ADA-XRP,ADA,XRP,2024-10-26T03:18:20.000000,2024-11-25T02:18:20.000000,-2.3454267636313895,0.3511176656980539
ADA-XRP,ADA,XRP,2024-10-30T17:18:20.000000,2024-11-29T16:18:20.000000,-2.5620634485212697,0.2524038298670457
ADA-XRP,ADA,XRP,2024-11-04T06:18:20.000000,2024-12-04T05:18:20.000000,-1.718961602237531,0.6681860036844175
ADA-XRP,ADA,XRP,2025-01-02T11:18:20.000000,2025-02-01T10:18:20.000000,-2.4798241796578813,0.28803894036271116
ADA-XRP,ADA,XRP,2025-02-17T19:18:20.000000,2025-03-19T18:18:20.000000,-1.9005843652493823,0.5797104489335213
ADA-XRP,ADA,XRP,2025-02-27T00:18:20.000000,2025-03-28T23:18:20.000000,-1.868322866812495,0.5959822557335694
ADA-XRP,ADA,XRP,2025-03-18T18:18:20.000000,2025-04-17T17:18:20.000000,-3.4531365163518286,0.036782050378896446
ADA-XRP,ADA,XRP,2025-03-21T07:18:20.000000,2025-04-20T06:18:20.000000,-2.3421677962821486,0.352710890896174
ADA-XRP,ADA,XRP,2025-04-02T17:18:20.000000,2025-05-02T16:18:20.000000,-3.5568344065384645,0.027678870137283682
ADA-XRP,ADA,XRP,2025-04-16T05:18:20.000000,2025-05-16T04:18:20.000000,-2.4395308202809702,0.30636807327978977
ADA-XRP,ADA,XRP,2025-06-27T09:18:20.000000,2025-07-27T08:18:20.000000,-4.438443678065697,0.0015430997936638359
ADA-XRP,ADA,XRP,2025-09-04T14:18:20.000000,2025-10-04T13:18:20.000000,-4.154671544733483,0.004268459828674227
ADA-XRP,ADA,XRP,2025-10-08T03:18:20.000000,2025-11-07T02:18:20.000000,-2.8688261838505094,0.1447647629566104
